Latitude,Longitude,NIMI1
24.733690617290396,60.1745558458261,Alaportti
24.741541663421103,60.1775639462619,Ylismäenristi
24.7419981392372,60.17783066675221,Ylismäenristi
24.749181329128604,60.1696402630334,Gräsantulli
24.7429586346382,60.1756800770848,Yliskallio
24.7480171506841,60.169144190335,Gräsantulli
24.7590811441651,60.17554389869021,Luomanvarsi
24.758411875286196,60.176211937054994,Luomanvarsi
24.759264592273897,60.179590934805795,Luomannotko
24.7399793540859,60.171388356113994,Keskiyöntie
24.74861606824,60.1717168649711,Lystimäen päiväkoti
24.7365954660809,60.1731305458172,Päivänkehrän koulu
24.7482515056875,60.177077471378496,Kesäkuja
24.7529586362527,60.1749056157371,Haltilantie
24.7475333441621,60.174810646039106,Talvikuja
24.749377930228402,60.1671977337488,Oracle
24.7458457491635,60.1663290442336,Gräsantörmä
24.734186609242702,60.16690573268829,Komeetankatu 4
24.7254634497147,60.175669221679705,Kuutamokatu 8
24.723437322954002,60.1744775363093,Kuunsäde 10
24.726867726406198,60.1707248572676,Maapallokatu 5
24.7365836007053,60.166964245576295,Päiväntaite
24.737434634595605,60.166358137276795,Olarinkatu
24.7396735325505,60.166596989199,Olarinristi
24.7311763493413,60.1659978597713,Koronakatu
24.733418994935498,60.1655995153475,Piispanportti
24.730070579153,60.1656808243075,Koronakatu
24.7259546528299,60.165263608988106,Tähtisateenpuisto
24.724406243597397,60.17265914173,Kuunsilta
24.727379479461998,60.1726877462504,Kuunsilta
24.725147371714502,60.1727717763637,Kuunkehrä
24.730839884709898,60.172749503347504,Auringonkatu
24.731551717691804,60.1715428240815,Auringonkatu
24.7341850099915,60.1692573979729,Meteorinsilta
24.734512015199197,60.168573427263205,Meteorinsilta
24.728498428046397,60.187428788005,Lillhemt
24.728498428046397,60.187428788005,Lillhemt
24.733625206956702,60.1861708551694,Lillhemtinpuisto
24.733743147435302,60.1858021965552,Lillhemtinpuisto
24.7442987427534,60.1807618328574,Olarinniityntie
24.7438365643473,60.1810426747871,Olarinniityntie
24.7456105543525,60.1821905901187,Klaris
24.7417341774409,60.1893031834371,Henttaanaukio
24.744421065879898,60.18457585235289,Suurpellonaukio
24.7447617016647,60.182904445606205,Klaris
24.7437281889118,60.1842207079644,Suurpellonaukio
24.7431501978026,60.186557648606204,Lukutori
24.7385523039515,60.1800489653566,Olarin lukio
24.7457010169358,60.1837967461279,Suurpellonaukio
24.733305795152802,60.188012652377395,Tuurinmäentie
24.7335216587621,60.1879935074288,Tuurinmäentie
24.7416422284605,60.1900217588364,Henttaanaukio
24.743381430903202,60.186421716396296,Lukutori
24.662634268232104,60.1522661926225,Amiraalin puistotie
24.663654817279703,60.151982839559295,Amiraalin puistotie
24.6517122218637,60.1535141075523,Espoonlahdenportti
24.6557442305398,60.1525517733906,Espoonlahdenportti
24.6588491919176,60.146657268569605,Espoonlahdenkuja
24.660087503315395,60.1491643161413,Lokirinne
24.6617050701505,60.149030591136295,Puistokartano
24.658662194408898,60.149009842496994,Lokirinne
24.661599587343602,60.1491567780501,Puistokartano
24.653744664429897,60.1524988188282,Pikkulaiva
24.653621849331003,60.152660987583396,Pikkulaiva
24.664195707895605,60.1511274351041,Merirosvonportti
24.6644335353758,60.1513147339077,Merirosvonportti
24.655344026514,60.145103889470704,Näkinkaari
24.670775158193198,60.1471000967794,Koulumäki
24.6713312241443,60.146118924286796,Koulumäki
24.664551685373397,60.1518167832869,Amiraalinmäki
24.666353446497197,60.1501023472393,Amiraalinmäki
24.657991042656302,60.1478553049719,Espoonlahden uimah.
24.6586514926646,60.1475737769312,Espoonlahden uimah.
24.6500579743026,60.149976816042994,Kipparinmäki
24.650226300314102,60.1493835921527,Kipparinmäki
24.6539461378675,60.1481356178622,Merenkulkija
24.654471357272502,60.1473880394277,Merenkulkija
24.6510214738737,60.144981578376296,Laurinlahdentie
24.6527926395121,60.145340872815396,Laurinlahdentie
24.6496810528902,60.150948042793296,Kipparinkatu
24.652052636912302,60.1516095788277,Ulappatori
24.655874770525397,60.1500648488747,Lippulaiva
24.655686182968804,60.1496349464104,Lippulaiva
24.6569385549089,60.142017315111396,Ristiniementie
24.666057870845,60.144386279760596,Espoonlahden koulu
24.6668028422502,60.146509787674,Espoonlahden lukio
24.6698872646556,60.140615113624804,Soukanraitti
24.6646893049295,60.1398962961461,Kaskilaaksontie
24.670475619918605,60.137686039081004,Soukan koulu
24.673991726968698,60.138897884421205,Soukankujanrinne
24.6583115710472,60.139569098144996,Soukanlahti
24.658676866357304,60.1398365557961,Soukanlahti
24.6647835514112,60.140999841712706,Kaskilaakso
24.663452891949202,60.1410603639013,Kaskilaakso
24.6688729822502,60.142074309559895,Ylä-Soukka
24.6693672879445,60.1424846990479,Ylä-Soukka
24.673684603868498,60.1432437165081,Kaskivuori
24.672534947142,60.143357264105205,Kaskivuori
24.670981840356998,60.141336613522206,Soukantori
24.6715443088807,60.1415581588699,Soukantori
24.672193046442104,60.1398315234324,Soukankaari
24.6726144595686,60.14019739181721,Soukankaari
24.6730163521978,60.1378437004461,Soukankuja
24.673651120922102,60.1380828211676,Soukankuja
24.672570063405498,60.136257254791296,Alatörmä
24.6729600670512,60.135968050223,Alatörmä
24.669380538232,60.1351604081647,Alakartanonkuja
24.6704072523208,60.135209072753604,Alakartanonkuja
24.6765365659442,60.1383732990973,Ala-Soukka
24.677406414183196,60.1386650563193,Ala-Soukka
24.675127914067698,60.1434069121362,Soukanväylä
24.664231468586397,60.132358950100404,Kasavuorenranta
24.663536401771804,60.131796958909,Kasavuorenranta
24.678991293523,60.1360988499409,Vesiniitty
24.651509840208398,60.1359944569069,Soukan venesatama
24.661880628749397,60.1380523706503,Kaskivuorenraitti
24.6632805532362,60.134284527202304,Soukan rantatie
24.6277253236028,60.1551916254875,Vilkkupoiju
24.6335967087607,60.1543289552117,Merivalkama
24.6296111554186,60.15494033918839,Valopoiju
24.6341858280098,60.1540658428042,Merivalkama
24.645904095436396,60.1548170848615,Maininki
24.646452009556604,60.1542938224252,Maininki
24.6328691632949,60.155822398074505,Kivenlahdenristi
24.6308456260949,60.1564064870685,Kivenlahdenristi
24.631180793568397,60.1551034142668,Alakaupunki
24.6319063042313,60.155378205283796,Alakaupunki
24.633466079049395,60.1531537611086,Hyökyvuori
24.634043565697198,60.1532228062179,Hyökyvuori
24.6409841639855,60.149967146540206,Aalto
24.6412783014735,60.1502798743303,Aalto
24.6338216555861,60.1529186930633,Hyökyvuori
24.6417776463341,60.154657609890606,Ristiaallokonkatu
24.635749550693003,60.1529902434062,Merivirta
24.6359398032374,60.15351889812321,Merivirta
24.6400023548944,60.1522517235005,Aallonhuippu
24.639108452831998,60.150721187712094,Aallonharja
24.638688319619497,60.1504090622712,Aallonharja
24.6384442107375,60.1498896462797,Aallonharjanpuisto
24.6358739711063,60.1491749665052,Tyrskyvuori
24.643368966546397,60.154084426735295,Jälkimaininki
24.646171213884603,60.153747672196396,Maininkitie
24.646388223110698,60.15196044503921,Maininkipuisto
24.6468670684989,60.151590104598505,Maininkipuisto
24.618997672000397,60.1583472269883,Kummelirannanportti
24.6185460009659,60.158268553601,Kummelirannanportti
24.621955640399698,60.157642256064705,Marinsatama
24.623582612512003,60.1570242666034,Marinsatama
24.646016259184602,60.1504363845848,Puosunrinne
24.6465497957674,60.1501016815291,Puosunrinne
24.6504343719973,60.151716261623,Ulappatori
24.6244254378541,60.15588936160971,Marinsatama
24.654361220002897,60.145467774641,Näkinkaari
24.648034384149604,60.1441165935392,Krattivuori
24.656453649408398,60.1411670214787,Ristiniementie
24.6449891588212,60.1439519320819,Krattivuori
24.6405248683191,60.1448621778226,Kourakuja
24.640542485744902,60.145768641415394,Kourakuja
24.6403480811403,60.147807070912506,Laurinlahden koulu
24.6419027526303,60.148140629345896,Laurinlahden koulu
24.6500365056109,60.1425001322797,Pyrstökuja
24.6944836479489,60.1283173334307,Suinonsalmi
24.695089785967397,60.1289065580009,Suinonsalmi
24.679881503249696,60.1365071716613,Vesiniitty
24.680551660355,60.1323569210915,Hanikka
24.681750071718103,60.13375098320579,Hanikka
24.680933606482,60.129940472601994,Soukankalliot
24.681464416740102,60.13037755734771,Soukankalliot
24.672166048476896,60.12438434940311,Verkkosaarenkuja
24.676345386055104,60.1246682574207,Ampujanmäki
24.6768626053319,60.12445019713079,Ampujanmäki
24.672297814228703,60.124670906025706,Verkkosaarenkuja
24.6802472255235,60.1289387098801,Munkkiranta
24.6674020548022,60.1289860800832,Soukansalmentie
24.6671618305726,60.1286731376676,Soukansalmentie
24.6792599326153,60.1273012055398,Kilvoituksentie
24.6799257103689,60.1273067665227,Kilvoituksentie
24.682176917101103,60.135247742196995,Riilahdenristi
24.6813110153438,60.1342738366426,Riilahdenristi
24.669931773094,60.1268640059318,Salmensuu
24.6695492712842,60.12663256905311,Salmensuu
24.6342098063593,60.165599508839904,Raasilanmäki
24.636292089504398,60.1670974510306,Tillinmaa
24.6370655161621,60.167039883570396,Tillinmaa
24.6407173062857,60.1686468917455,Vuoriharju
24.642132531265396,60.1682451158792,Vuoriharju
24.6620911064892,60.156595211691894,Sammalvuori
24.6480869280756,60.169670214476206,Kedonkukantie
24.633186792591896,60.166726359471205,Tillintulli
24.643986489224602,60.1561996984221,Ruukinsilta
24.643296694298503,60.1559158241883,Ruukinsilta
24.6466734536128,60.160988628674204,Kattilatanhua
24.646078325180696,60.160946651265405,Kattilatanhua
24.652098742354497,60.165764065992406,Kattilavuori
24.6505600057353,60.1644611698987,Kattilavuori
24.6264223531115,60.164317097585105,Kummelivuorensilta
24.652679647434002,60.1669011235691,Isokivi
24.6608655022766,60.153845775971796,Espoonlahdensolmu
24.6638082187777,60.15423498234,Martinsilta
24.650468645354,60.1634832653004,Kattilarinne
24.6496663403051,60.16298455858521,Kattilarinne
24.641664556712602,60.1580958565314,Tiilismäki
24.6412089920048,60.157819813371,Tiilismäki
24.63605989974,60.160671962984,Kiviruukki
24.6359634361448,60.1594068511263,Kiviruukki
24.6338232202155,60.16329460269421,Tiilenvalajantie
24.633602331229202,60.162110865875704,Tiilenvalajantie
24.627930310647102,60.165001093845504,Katajalaakso
24.627345961943103,60.164582002066496,Katajalaakso
24.6303350923239,60.160780082689506,Kraatz
24.6327322135933,60.16650413683471,Tillintulli
24.632208782385103,60.1673862512391,Hakkapeliitantie
24.622961592701603,60.16893792774611,Korkoonsilta
24.6228149506266,60.168803981257604,Korkoonsilta
24.6292468993148,60.1688633757271,Pirttitie
24.629411579751302,60.1689972295722,Pirttitie
24.627276875714102,60.169465103785704,Tillinkuja
24.627532638997998,60.1696523832098,Tillinkuja
24.6164273483029,60.1720740441555,Harmaakallionpolku
24.637111409560898,60.1703427190201,Joukinrinne
24.6321611041465,60.1714704175426,Vuoriharjuntie
24.647562616259602,60.171405086220396,Vuoriharjunpuisto
24.6268615291153,60.1608952825144,Linjaloistonkatu
24.6257966969506,60.160774652582596,Linjaloistonkatu
24.6215514082062,60.1686662982925,Tillinmäki
24.622128162024,60.1677301228749,Tillinmäki
24.6160947088409,60.16777624112921,Saunalahden koulu
24.616726475504304,60.166884712341,Saunalahdenympyrä
24.6119671132371,60.169572535799,Brinkinmäki
24.6007300157902,60.168780199197705,Kätköpaikantie
24.6259425609787,60.1599212728722,Saunalahti
24.615575182080498,60.16600146916429,Meriviitantie
24.6141838638171,60.165765576926404,Meriviitantie
24.603279893220897,60.169325115875594,Aarrepuisto
24.615173783031203,60.1676548567739,Saunalahden koulu
24.612908691441103,60.1620914474687,Saunalahdenranta
24.6137229085608,60.1622941222373,Saunalahdenranta
24.608550007357998,60.1688971329465,Heimolantie
24.611061189951602,60.168320118789,Heimolantie
24.611392065504603,60.1686776207596,Heimolantie
24.613541176535698,60.1593060598491,Sahasaari
24.612821241886202,60.1593273405665,Sahasaari
24.6087642939193,60.1726928571865,Santapellonkuja
24.605179951289898,60.1688138217809,Aarrepuisto
24.618665470588102,60.1684643762997,Reelinkikatu
24.615344849249396,60.1719893142404,Harmaakallionpolku
24.6182328336351,60.1674880447211,Reelinkikatu
24.625680386409396,60.1641321109979,Kummelivuorensilta
24.610316919825102,60.1709264906899,Brinkinmäki
24.667907177505196,60.1761241467661,Kaskimaa
24.674945323954102,60.179310799998596,Kukkumäki
24.670798842287002,60.181862984813996,Kantokaski
24.6711703628607,60.1806404090617,Kantokaski
24.658614391492602,60.171835350624,Ohrakaski
24.6579659086155,60.171838569468896,Ohrakaski
24.662941702266,60.1738063984093,Latokaskenniitty
24.6615093604601,60.1733557890536,Latokaskenniitty
24.659295929026104,60.177980323506404,Kaurakaski
24.658921170299802,60.1781616998044,Kaurakaski
24.6567454965229,60.1792944526268,Kulolaakso
24.654831354945998,60.17908849945729,Latokasken koulu
24.656836797521898,60.176646168883295,Latokaski
24.6561696667839,60.176622543864696,Latokaski
24.6545861861105,60.174009463150206,Nauriskaski
24.655037243075398,60.1731365928273,Nauriskaski
24.6653583938995,60.179278455375794,Kaskisavu
24.6699411758565,60.1813377525004,Kantokaski
24.6608042922587,60.1777214977079,Kaskenpolttaja
24.6646658630083,60.179784566963605,Kaskisavu
24.660290452398897,60.1781548904516,Kaskenpolttaja
24.6562984568844,60.182177863796205,Oksakarhinmäki
24.652440214283,60.1757254203389,Latokasken kenttä
24.6523131947144,60.1729525533873,Nauriskaski
24.70314005802,60.16049476143699,Finnoonsolmu
24.703865010686897,60.1632374993017,Finnoonympyrä
24.703271672169,60.1615980826979,Finnoonympyrä
24.7023618330538,60.1653817015459,Niittyrinne
24.702760355602898,60.1637998559997,Niittyrinne
24.6927696417839,60.170045697254,Puolarniitty
24.694784955158802,60.1690837247595,Puolarniitty
24.6789104295649,60.1662488315749,Viittakorpi
24.6804546765508,60.16601652286101,Viittakorpi
24.688908744997303,60.1663229252945,Eestinmetsä
24.6833893403252,60.1650859055003,Eestinlaaksonristi
24.6920635686421,60.1681644774049,Oravarinne
24.689153585331102,60.1668332705717,Eestinmetsä
24.6776602344603,60.1685171113908,Eestinahde
24.6920730009677,60.16861321548579,Oravarinne
24.711323208263103,60.161653865066604,Finnoonlaaksontie
24.7095654199866,60.1619864115512,Finnoonlaaksontie
24.705293332330697,60.1618117382924,Yli-Finnoo
24.700692891453,60.1622849180599,Finno skola
24.6974773866485,60.1618261564629,Martinniitty
24.6987320287939,60.1615413020035,Finno skola
24.6894480410006,60.158529169973605,Tukkurinsilta
24.6920762609438,60.1593412465781,Tukkurinsilta
24.682897310647,60.1648101923731,Eestinlaaksonristi
24.682303466290698,60.1561426772495,Nöykkiönpuro
24.6785412050531,60.1675611787866,Paljasjalanpolku
24.6782175882971,60.1693400294361,Eestinahde
24.6924694913832,60.160057254027,Varputie
24.6931282496364,60.169110345868305,Eestinrinne
24.6652677303914,60.1551790947815,Länsimetsä
24.688626084833302,60.1726163882155,Puolarmetsänkatu
24.705641633089105,60.162097109662106,Yli-Finnoo
24.689311197507703,60.1735014270183,Puolarmetsänkatu
24.696863289114297,60.1634450219561,Martintie
24.689880720914196,60.1619915606901,Mäntytie
24.690335590798803,60.1647896275767,Mäntykappeli
24.687303561919,60.1731258899444,Puolarmetsänkatu
24.687429594881802,60.175710248014795,Puolarmäki
24.6875784228455,60.1750721995369,Puolarmäki
24.6746905173862,60.18006605637179,Kukkumäki
24.6773155822925,60.179783406395906,Kukkumäki
24.6702063209838,60.1766600674749,Kaskimaa
24.689893440398897,60.1729149765736,Puolarmetsänkatu
24.683686702954997,60.1811419569215,Malminmäentie
24.6603893557059,60.1633265193826,Vehas
24.660256396795802,60.16657639255771,Oxfot
24.662261451915303,60.157007244657706,Sammalvuori
24.659540103533804,60.162289562330294,Vehas
24.661003089197802,60.16249769468579,Vehas
24.6641803298466,60.1628677741019,Haltiankaari
24.664828091644303,60.1628376006858,Haltiankaari
24.6718976547658,60.1633046070996,Kirkkotaival
24.671623314575502,60.1630995550735,Kirkkotaival
24.662917610611895,60.1690314385157,Nöykkiönniitty
24.657149350388302,60.167031636274004,Isokivi
24.650169680402197,60.1702344650694,Kaskihaka
24.6564690606742,60.16995211243879,Kyläkartano
24.655448250533198,60.170253360051206,Kyläkartano
24.6806004327382,60.1565104609997,Nöykkiönpuro
24.6783653074827,60.17038943443271,Eestinlaakso
24.6744372195114,60.1553930615497,Järvisilta
24.672066685462102,60.1557012992803,Järvisilta
24.669631328902,60.1554802530774,Sillankorva
24.666917565424104,60.1557362772414,Sillankorva
24.660938102596397,60.168233504491795,Oxfot
24.6598053873023,60.167440306303995,Oxfot
24.677298135792398,60.1701794714944,Eestinlaakso
24.676859933635896,60.1628844367828,Kiertotie
24.681323058140396,60.164459260863296,Reittimäki
24.6819511529533,60.164348323188705,Reittimäki
24.675870574065105,60.16294333789829,Kiertotie
24.6803912228855,60.1716625854599,Pisanmäki
24.6813602224714,60.1714780959069,Pisanmäki
24.677763774775,60.15691992580479,Martinkallion koulu
24.6737062826437,60.16103354428,Korpimaa
24.6804312538589,60.15965284153889,Purokuja
24.6694262945193,60.1666560783179,Nöykkiönlaaksontie
24.664550222881697,60.1660253762504,Nöykkiön neuvola
24.6628585158395,60.168780413799,Nöykkiön koulu
24.6628705080596,60.167586583204205,Nöykkiön kirjasto
24.7045322483647,60.1455965540341,Arttelikuja
24.692583627573,60.1474995608595,Iivisniemenaukio
24.6873403307595,60.148998879357,Hannuskallio
24.6952858743641,60.14929852083961,Kaitaan koulu
24.6912370909974,60.148529827754004,Iivisniemenkatu 2
24.6918248907058,60.148230560735904,Iivisniemenkatu 1
24.7077561637072,60.1523830251978,Finnoonlahti
24.702895880344702,60.1456770481709,Arttelikuja
24.7149417689429,60.15578219303921,Hyljeluodontie
24.705117657642003,60.1527650928682,Peijinkatu
24.7170256904495,60.1481145874214,Finnoonsatama
24.710628640346698,60.153669146701404,Finnoonlahti
24.7097704770206,60.1539519934027,Finnoonlahti
24.7096313811909,60.150838140808496,Hylkeenpyytäjä
24.7086769030518,60.150825295423004,Hylkeenpyytäjä
24.7071785735304,60.1464441372389,Rullaniementie
24.7085407341494,60.146167588972204,Rullaniementie
24.699660920896502,60.1450748346582,Hyljelahti
24.7006627376579,60.144782317449504,Hyljelahti
24.697201904935497,60.1445582210135,Hyljeveneentie
24.7117295230518,60.14711989040279,Hyljeranta
24.7110132144994,60.1472942747947,Hyljeranta
24.704021305426195,60.1494857840924,Hyljeloukku
24.7077088279221,60.1602370831678,Finnoonsolmu
24.7082093538227,60.1600638708434,Finnoonsilta
24.706776705955896,60.1587610529307,Finnoonsilta
24.7035158529111,60.1570101691699,Hannus
24.704095470157,60.157168656082895,Hannus
24.6968043351171,60.152997542101794,Hannuksenpelto
24.698182069797802,60.1534390818186,Hannuksenpelto
24.705199031993605,60.15824885919,Kurjenkellontie
24.6957432948486,60.1522042713544,Iivissyrjä
24.689181313343703,60.1500843643834,Iivisniemi
24.6921891523708,60.1510021724741,Iivisniemi
24.6989466869433,60.1529862640113,Hyljetie
24.7031438609651,60.15308075329921,Peijinkatu
24.7132822528359,60.1556475196377,Hyljeluodontie
24.6949453147163,60.1519302081279,Iivissyrjä
24.708627469478003,60.1585716582556,Luoteisrinne
24.713264705255497,60.1565003134506,Hyljekuja
24.712380334149,60.156406334920995,Hyljekuja
24.713486937308197,60.158446862218895,Rusthollarinkatu
24.708745933663398,60.1590557168785,Luoteisrinne
24.6790384891603,60.1427586315353,Rysätie
24.682425930454897,60.1377147995903,Vesiniityntie
24.6800087572052,60.1365693491968,Vesiniityntie
24.6821269226085,60.14761661472279,Hannusjärvi
24.6827732517453,60.1475325052165,Hannusjärvi
24.6795804905407,60.145475511019995,Kaitaankulma
24.679807441480797,60.145133268143304,Kaitaankulma
24.6820937795885,60.1425365005554,Kaitamäenristi
24.6826315010607,60.143296672744505,Kaitamäenristi
24.683177429633698,60.140978110475395,Riilahti
24.683945690012802,60.140704874847096,Riilahti
24.682229846434804,60.137805566930396,Vesiniityntie
24.6826554334801,60.13836884939771,Vesiniityntie
24.6662187978122,60.1523469602802,Soukanmyötäle
24.667676293596802,60.15319232335921,Espoonlahdensolmu
24.665837119358603,60.14860599188021,Merikansantie
24.6633568186732,60.148806917830704,Merikansantie
24.678854550413398,60.136449605783206,Vesiniitty
24.672576412711898,60.1506812710678,Hannuntie
24.698395404619497,60.1269773289738,Suinonkuja
24.6980790159202,60.1273290527902,Suinonkuja
24.703109979590398,60.1278679269578,Kanavaniemi
24.705136092617803,60.1283867326734,Kanavaniemi
24.7082054202133,60.12721248237129,Skatantie
24.708492219581498,60.1280008209546,Skatantie
24.713237251619,60.124456840509794,Reiviikintie
24.713821197624398,60.124839656100995,Reiviikintie
24.715652902344697,60.12137408008229,Bosund
24.7171251865097,60.12124943274839,Bosund
24.621137730378,60.198296895731204,Biströminmäki
24.6220367558104,60.198167025520895,Biströminmäki
24.609815044854496,60.193430763484294,Erik Basse
24.611202500996104,60.1933974527112,Erik Basse
24.6066910015622,60.1921615683589,Lillbass
24.6075022799088,60.192166831986704,Lillbass
24.5997928514362,60.1954510839808,Turkispiha
24.5937908556464,60.194526661828796,Kuninkaankartano
24.5959543080544,60.1945349140987,Pirkanportti
24.5977792651782,60.19377275245629,Turkistie
24.592698866218,60.1949533981948,Kuninkaankartano
24.589426922828302,60.1954616315942,Ramsaynkuja
24.599966278863803,60.1930986850659,Klippinki
24.5994212687773,60.1928677818929,Klippinki
24.600568811902498,60.1974670903275,Näkinkylänportti
24.5803900446558,60.189056972671004,Mankinsilta
24.597878284481503,60.1912860568252,Hollanninmylly
24.598597846202804,60.190214712154706,Hollanninmylly
24.602478320524398,60.1983649728313,Vuotakuja
24.597374385910395,60.188353294409396,Hansakallio
24.605992809585,60.2002518031717,Ylämaansola
24.5947172201551,60.190923286688296,Hansakallionpää
24.606548432151197,60.20202643866139,Hämäläistentie
24.583903458678304,60.1879644822263,Hansavalkama
24.603716381076197,60.2019675471885,Sisämaantie
24.597407123474397,60.1971043855878,Takamaa
24.601251463557603,60.2002913206595,Näkinniitty
24.6068443914984,60.2034073317124,Blominmäki
24.588972373691202,60.1962535043024,Ramsaynkuja
24.585915425348897,60.18758761164929,Hansavalkama
24.593782100145503,60.198036169035795,Myntinsyrjä
24.590768948837,60.1898818011061,Hansakallionkuja
24.5922642007259,60.18683239603371,Riiantie
24.5921163111831,60.1866266165899,Riiantie
24.601052182038497,60.1903741535462,Kauklahden asema
24.6018098368215,60.1904066216816,Kauklahden asema
24.595439787411102,60.1880209168165,Hansakallio
24.597374385910395,60.188353294409396,Hansakallio
24.588260298064604,60.1866796725805,Puikkari
24.5889747432613,60.1863174776055,Puikkari
24.6147504154348,60.1961096571801,Kyytimäki
24.616231476584396,60.1962553732569,Kyytimäki
24.5954034175935,60.188003128770504,Hansakallio
24.5941472927535,60.1952969699511,Kuninkaankartano
24.601070369780697,60.1903830467884,Kauklahden asema
24.6011727722513,60.190068435589396,Kauklahden asema
24.5925932839993,60.1890927857656,Riianpolku
24.598207109256503,60.1895433018894,Hansakartano
24.605386757926897,60.1927958200701,Leiviskätie
24.5868072261615,60.189082599934,Valkamanpelto
24.592813080682,60.1942886918851,Valhalla
24.5928778132904,60.1928792296317,Valhalla
24.591560310734895,60.191790083709606,Vidarinkuja
24.591289296863604,60.1917553892118,Vidarinkuja
24.5930988714823,60.192142240374096,Palttinapolku
24.5939056107549,60.1918962898989,Palttinapolku
24.586827744614396,60.18821187344339,Hansavalkamanaukio
24.587392137434897,60.1895377686259,Valkamanpelto
24.5886896209369,60.190528312595994,Lindankuja
24.5884828062317,60.1910587918922,Lindankuja
24.5997702291999,60.189266975947895,Kauklahti
24.5999122870119,60.189149650426295,Kauklahti
24.5934845319023,60.1985311592116,Espoon jalkapalloh.
24.5757540569493,60.189876001037504,Mankinsilta
24.579215450268197,60.1981005483057,Espoonkartano
24.5806565866075,60.1980314210704,Espoonkartano
24.5696983184407,60.1971993082964,Ryttars
24.57178171915,60.1967415676853,Ryttars
24.5617052395018,60.1978886002962,Halujärventie
24.5727634933634,60.1910019203483,Finnsinmäki
24.5718657986025,60.190171060497704,Mankinniitty
24.5798201228436,60.1914918570775,Mankinsolmu
24.56642102217,60.1890545133537,Svennas
24.571958725871802,60.1903322209681,Mankinniitty
24.562824154727,60.1853090394594,Tattarinmäki
24.5652103870599,60.188880163890296,Svennas
24.5706383493556,60.1911098086158,Finnsinmäki
24.5986926191468,60.2033456237953,Espoon Golfseura
24.6047566323469,60.175188473786605,Kaskimäki
24.6045434637115,60.1743726605389,Kaskimäki
24.602121459853002,60.1788715051601,Kurtinmäki
24.601928646943804,60.17818125502149,Kurtinmäki
24.600390930779902,60.1827837559266,Kurtinmalmi
24.600038903186302,60.1822557855985,Kurtinmalmi
24.599449460609698,60.1835329919403,Hans Westerlundintie
24.587565838443798,60.1841246950817,Lasitörmä
24.5960996090733,60.1806669051164,Åminnenmäki
24.6003576660053,60.1839238133102,Hans Westerlundintie
24.5855756101612,60.183684713180895,Lasitörmä
24.587347991913198,60.18403590340589,Lasitörmä
24.5990152323666,60.182448900452606,Kurtinmalmi
24.5988104863537,60.182090799034206,Kurtinmalmi
24.5803741139142,60.184066595515205,Lasiportti
24.6080300273137,60.1729295926646,Santapellonkuja
24.593727300799998,60.185012778113006,Åminnensilta
24.591329075096198,60.18494270858379,Åminnensilta
24.6101674338768,60.178412882515,Laitmanintie
24.5815115190312,60.1852015194915,Mankki
24.5815454990387,60.1850846873998,Mankki
24.5800417830824,60.179526380179205,Kristallitie
24.582090572242397,60.185333614533604,Mankin seisake
24.5794994948147,60.1835229055957,Mankin urheilukenttä
24.619862589978197,60.1794270592791,Nissinmäki
24.6125967461374,60.185016744592104,Mänkimiehentie
24.613301731537,60.1851301708199,Mänkimiehentie
24.618449168646002,60.1809236168651,Hepomurto
24.6177585681283,60.18061268659571,Hepomurto
24.616651494622197,60.182116772974794,Nissinmäentie
24.599815863810502,60.1858380758235,Lasihytti
24.598773078972396,60.185977420942,Lasihytti
24.607575532024196,60.18832492218329,Hyttimestari
24.6069505351132,60.1886419303745,Hyttimestari
24.585115262438002,60.1871872397098,Hansavalkama
24.6184645794236,60.1894145166743,Satulamaakarintie
24.6158529397465,60.1818153102566,Nissinmäentie
24.6101243057409,60.186778390009096,Sierakiventie
24.6106684566546,60.186964375037896,Sierakiventie
24.6138822925803,60.183404159973705,Vantinkulma
24.5983500067268,60.184516300373105,Hans Westerlundintie
24.618669922926003,60.189790536662706,Satulamaakarintie
24.618633570285503,60.1859401507526,Mesimäki
24.6106355131864,60.179362148393295,Laitmanintie
24.607429274317003,60.1901655985649,Vantinportti
24.608029196176602,60.19044109552671,Vantinportti
24.6201305199226,60.1859959914649,Mesimäki
24.622343180262998,60.187682029556896,Simaportti
24.6230827710011,60.187714460763296,Simaportti
24.621910737592398,60.1895958720087,Vantinmäki
24.6220819414667,60.1900707790437,Vantinmäki
24.6123967919843,60.1820197992515,Vantinkulma
24.6114750800183,60.189635402556604,Brynstensinkuja
24.6118320414336,60.189445268365795,Brynstensinkuja
24.618522989457198,60.18293382086679,Nissintie
24.620818809832397,60.180445813359796,Nissintie
24.6599594802248,60.2155581877301,Lommila
24.653072654107397,60.2130431646789,Lehtimäki
24.6538662366859,60.213945798435205,Lehtimäki
24.680640899443002,60.208129599521,Ratavallintie
24.673417472927998,60.2085524019285,Kylävainionkuja
24.6814538556972,60.2064559506206,Kulovalkea
24.6802034593045,60.207907450154494,Ratavallintie
24.6556658865714,60.2055985360407,Espoon asema
24.6633499354882,60.2047884433164,Suviniitty
24.652602976761305,60.2093744330509,Espoon tuomiokirkko
24.649401329861604,60.2079899349769,Kirkkoreitti
24.6591929061127,60.21061641061,Kaivomestari
24.654375090275604,60.20598188460689,Virastopiha
24.6549958994698,60.2072713172415,Espoonkatu
24.6605330684688,60.2153758216632,Lommila
